chr	tss	symbol	PromoterActivityQuantile	Expression	isExpressed
chr10	95291002	ENSG00000107438:N.N.N	86.81225184344866	1	True
chr10	95561377	ENSG00000095637:N.N.U	48.19909245604084	1	True
chr10	95656710	ENSG00000059573:N.U.N	38.88967668746455	1	True
chr10	95694142	ENSG00000119977:N.N.N	84.67101531480431	1	True
chr10	95907890	ENSG00000226688:N.N.N	69.8170731707317	1	True
chr10	96043582	ENSG00000107443:N.N.U	95.71043675553035	1	True
chr10	96130055	ENSG00000177853:N.N.U	44.96596710153148	1	True
chr10	96587011	ENSG00000077147:N.N.U	81.84912081678956	1	True
chr10	96720513	ENSG00000155629:N.N.N	58.26715825297788	1	True
chr10	96750287	ENSG00000236552:N.N.N	82.33125354509359	1	True
chr10	96832297	ENSG00000196233:N.N.N	61.00397050482132	1	True
chr10	97292636	ENSG00000213390:D.N.N	86.60663641520136	1	True
chr10	97319266	ENSG00000165879:N.U.N	15.655133295519	1	True
chr10	97334708	ENSG00000181274:D.U.N	25.45377197958026	1	True
chr10	97426073	ENSG00000052749:N.N.N	25.91463414634146	1	True
chr10	97426190	ENSG00000171314:N.N.D	58.58621667612025	1	True
chr10	97446016	ENSG00000171311:N.N.N	59.57884288145207	1	True
chr10	97446174	ENSG00000171307:N.N.N	43.56920022688599	1	True
chr10	97498757	ENSG00000155229:N.N.N	57.71412365286444	1	True
chr10	97498923	ENSG00000165886:N.N.N	1.744186046511628	1	True
chr10	97633499	ENSG00000171160:U.N.U	84.90499149177538	1	True
chr10	97640685	ENSG00000155252:N.N.N	38.6769710720363	1	True
chr10	97687240	ENSG00000119986:N.N.D	17.8885422575156	1	True
chr10	97713729	ENSG00000155254:N.N.N	69.2356778218945	1	True
chr10	97737127	ENSG00000155256:N.N.N	18.13669880884855	1	True
chr10	98163286	ENSG00000166024:N.N.N	95.42682926829268	1	True
chr10	98268193	ENSG00000138131:N.U.N	41.22943845717527	1	True
chr10	98415181	ENSG00000119943:N.N.N	23.16364152013613	1	True
chr10	98446934	ENSG00000107521:U.N.N	17.3425978445831	1	True
chr10	99329355	ENSG00000119946:N.N.D	28.45292115711855	1	True
chr10	99430623	ENSG00000120053:N.U.N	54.19739081111742	1	True
chr10	99620438	ENSG00000155287:N.U.N	43.06579693703914	1	True
chr10	99659508	ENSG00000198018:N.U.U	37.13131026659104	1	True
chr10	99732099	ENSG00000014919:N.N.N	57.06182643221781	1	True
chr10	99732233	ENSG00000119929:N.N.N	72.32699943278503	1	True
chr10	99782639	ENSG00000023839:N.N.N	22.31990924560408	1	True
chr10	100009946	ENSG00000107554:N.N.N	24.10663641520136	1	True
chr10	100081876	ENSG00000120054:N.N.N	54.96313102665911	1	True
chr10	100186028	ENSG00000107566:N.N.N	55.98411798071469	1	True
chr10	100229595	ENSG00000213341:N.N.N	58.24588769143505	1	True
chr10	100267637	ENSG00000095485:N.N.N	65.09500850822462	1	True
chr10	100286679	ENSG00000196072:N.N.N	60.55728871242201	1	True
chr10	100347232	ENSG00000099194:N.U.N	27.70845150311968	1	True
chr10	100373568	ENSG00000235823:N.N.N	27.4035734543392	1	True
chr10	100529870	ENSG00000166136:N.N.N	77.6091888825865	1	True
chr10	100535942	ENSG00000166135:N.N.N	64.4781622234827	1	True
chr10	100912978	ENSG00000119906:N.N.N	77.80062393647192	1	True
chr10	100972834	ENSG00000095539:N.U.N	23.3621667612025	1	True
chr10	100987514	ENSG00000055950:N.N.N	20.32047646057856	1	True
chr10	100987542	ENSG00000107815:N.N.N	65.47787861599546	1	True
chr10	100999475	ENSG00000107816:N.N.N	4.551900170164492	1	True
chr10	101031238	ENSG00000107819:N.N.D	11.86188315371526	1	True
chr10	101061004	ENSG00000273162:D.N.N	42.95944412932501	1	True
chr10	101061840	ENSG00000107821:D.U.N	2.637549631310267	1	True
chr10	101354164	ENSG00000166167:N.N.N	69.92342597844583	1	True
chr10	101588256	ENSG00000166169:N.N.N	20.57572319909245	1	True
chr10	101588320	ENSG00000166171:N.N.N	93.17214974475326	1	True
chr10	101695258	ENSG00000107829:N.N.N	33.2033465683494	1	True
chr10	101730036	ENSG00000224817:N.N.N	94.76035167328418	1	True
chr10	101783412	ENSG00000107833:N.N.N	48.92938173567782	1	True
chr10	101818443	ENSG00000198408:D.N.N	50.07090187180942	1	True
chr10	102056172	ENSG00000120029:N.N.N	49.66676120249575	1	True
chr10	102065389	ENSG00000166189:N.N.N	16.72575155984118	1	True
chr10	102120452	ENSG00000198728:N.N.N	32.49432785025525	1	True
chr10	102133039	ENSG00000148840:N.N.N	30.57288712422008	1	True
chr10	102152175	ENSG00000166197:N.N.N	86.27339761769711	1	True
chr10	102245531	ENSG00000107862:N.N.N	27.063244469654	1	True
chr10	102394502	ENSG00000077150:N.N.N	30.94866704480998	1	True
chr10	102419813	ENSG00000107872:N.N.N	0.8933635847986386	1	True
chr10	102432573	ENSG00000107874:U.N.N	31.53715258082813	1	True
chr10	102450803	ENSG00000269609:N.N.N	40.09500850822462	1	True
chr10	102461394	ENSG00000138111:U.N.N	21.59671015314804	1	True
chr10	102502711	ENSG00000138107:N.N.N	62.57799205899035	1	True
chr10	102503986	ENSG00000107882:N.N.N	28.97050482132728	1	True
chr10	102642309	ENSG00000171206:N.N.N	33.43732274532048	1	True
chr10	102714396	ENSG00000138175:N.N.N	82.17526942711288	1	True
chr10	102714635	ENSG00000156398:D.U.N	26.24078275666477	1	True
chr10	102743947	ENSG00000166272:N.N.N	34.62138400453772	1	True
chr10	102854222	ENSG00000166275:N.N.N	21.22093023255814	1	True
chr10	102918293	ENSG00000148842:N.N.N	23.63159387407828	1	True
chr10	103193305	ENSG00000076685:N.N.U	95.68916619398752	1	True
chr10	103351139	ENSG00000156374:N.N.N	62.27311401020987	1	True
chr10	103367975	ENSG00000148835:N.N.D	83.74220079410097	1	True
chr10	103396491	ENSG00000173915:N.N.N	59.40158820192853	1	True
chr10	103396625	ENSG00000148843:N.N.N	61.96823596142938	1	True
chr10	103855405	ENSG00000107957:N.N.N	20.88769143505388	1	True
chr10	103879760	ENSG00000260461:N.N.N	98.51815087918321	1	True
chr10	103918183	ENSG00000107960:N.N.N	93.18633011911514	1	True
chr10	103967139	ENSG00000065613:N.D.N	82.94809982983551	1	True
chr10	104122164	ENSG00000156384:N.N.N	85.31622234826999	1	True
chr10	104232361	ENSG00000197748:N.N.N	48.33380601247873	1	True
chr10	104254891	ENSG00000148834:N.N.N	66.8817356778219	1	True
chr10	104269183	ENSG00000065621:N.N.N	28.05587067498582	1	True
chr10	104333904	ENSG00000148841:N.N.D	52.95660805445264	1	True
chr10	109923510	ENSG00000108039:N.N.N	63.09557572319909	1	True
chr10	110007961	ENSG00000148700:N.N.N	46.29183210436756	1	True
chr10	110207604	ENSG00000119950:U.N.U	75.43250141803743	1	True
chr10	110304950	ENSG00000119953:N.N.N	60.89052750992627	1	True
chr10	110497906	ENSG00000138166:U.D.N	81.7356778218945	1	True
chr10	110567690	ENSG00000108055:N.N.N	96.49035734543392	1	True
chr10	110871927	ENSG00000150593:N.N.U	25.13471355643789	1	True
chr10	110872232	ENSG00000203497:N.N.N	32.12563811684628	1	True
chr10	110919200	ENSG00000214413:N.N.N	55.14747589336358	1	True
chr10	110919546	ENSG00000108061:N.N.N	89.28672716959727	1	True
chr10	112183764	ENSG00000119927:N.U.N	14.8539421440726	1	True
chr10	112376197	ENSG00000197142:N.N.N	98.29835507657403	1	True
chr10	112446913	ENSG00000023041:N.N.N	90.84656834940442	1	True
chr10	112447257	ENSG00000151532:N.N.N	69.93760635280772	1	True
chr10	112823489	ENSG00000260917:U.N.N	50.50340328984685	1	True
chr10	112950246	ENSG00000148737:N.N.N	55.28218944980147	1	True
chr10	113553052	ENSG00000148702:D.U.N	9.642654566080544	1	True
chr10	113679668	ENSG00000165806:N.N.N	66.20816789563244	1	True
chr10	113854081	ENSG00000198924:N.N.N	86.26630743051616	1	True
chr10	113854660	ENSG00000196865:N.N.U	89.62705615428247	1	True
chr10	114174231	ENSG00000165813:N.N.N	40.64804310833806	1	True
chr10	114658297	ENSG00000099204:N.N.N	84.32359614293817	1	True
chr10	114821779	ENSG00000151553:N.N.N	53.72943845717527	1	True
chr10	114938194	ENSG00000165832:N.N.N	67.04480998298355	1	True
chr10	116273466	ENSG00000151892:N.N.N	70.45519001701645	1	True
chr10	116849740	ENSG00000165868:N.N.N	32.95519001701645	1	True
chr10	117005186	ENSG00000187164:N.N.N	70.28502552467386	1	True
chr10	117268667	ENSG00000277879:N.N.N	60.84798638684061	1	True
chr10	117375439	ENSG00000165650:N.N.N	60.08933635847986	1	True
chr10	118046591	ENSG00000107560:N.N.N	94.39875212705616	1	True
chr10	118342323	ENSG00000165669:N.N.N	72.42626205331821	1	True
chr10	118754969	ENSG00000151893:N.N.N	61.72007941009642	1	True
chr10	119029713	ENSG00000188613:D.U.N	94.8170731707317	1	True
chr10	119080816	ENSG00000107581:N.N.N	67.66165626772546	1	True
chr10	119104112	ENSG00000119979:N.N.N	57.30998298355077	1	True
chr10	119165666	ENSG00000183605:N.N.N	62.97504254112309	1	True
chr10	119178811	ENSG00000165672:N.N.N	44.24985819625638	1	True
chr10	119207588	ENSG00000198873:N.N.D	25.73737946681792	1	True
chr10	119542718	ENSG00000148908:U.N.N	86.15995462280205	1	True
chr10	119596494	ENSG00000151923:N.N.N	51.08479863868406	1	True
chr10	119651369	ENSG00000151929:N.N.D	41.2861599546228	1	True
chr10	119726084	ENSG00000198825:U.N.N	90.14463981849121	1	True
chr10	119872753	ENSG00000197771:N.N.N	96.02949517867272	1	True
chr10	119892729	ENSG00000107651:N.N.N	83.52240499149177	1	True
chr10	120355182	ENSG00000220842:N.N.N	54.38882586500284	1	True
chr10	120851361	ENSG00000120008:N.N.N	67.97362450368689	1	True
chr10	121928062	ENSG00000107669:N.N.N	60.71327283040272	1	True
chr10	121975216	ENSG00000107672:N.N.N	45.29920589903573	1	True
chr10	121989162	ENSG00000138162:U.N.N	60.45802609188883	1	True
chr10	122271305	ENSG00000138152:N.N.N	91.82501418037437	1	True
chr10	122374695	ENSG00000107679:N.N.N	65.77566647759501	1	True
chr10	122845856	ENSG00000138161:N.N.N	76.73709585933068	1	True
chr10	122879580	ENSG00000213185:N.N.N	80.97702779353375	1	True
chr10	122879680	ENSG00000255624:N.N.N	95.00850822461713	1	True
chr10	122954226	ENSG00000119965:N.N.N	81.74276800907543	1	True
chr10	122980477	ENSG00000179988:N.N.N	34.61429381735678	1	True
chr10	123008816	ENSG00000095574:N.N.U	66.08054452637549	1	True
chr10	123009015	ENSG00000196177:D.N.N	7.444696539988656	1	True
chr10	123135961	ENSG00000188620:N.N.N	0.2481565513329552	1	True
chr10	123154401	ENSG00000154473:N.N.N	58.59330686330119	1	True
chr10	124092453	ENSG00000182022:N.N.N	38.63442994895065	1	True
chr10	124418935	ENSG00000065154:N.N.N	20.65371525808281	1	True
chr10	124461822	ENSG00000107902:N.N.D	8.423142370958594	1	True
chr10	124744377	ENSG00000189319:N.N.N	17.22915484968803	1	True
chr10	124791886	ENSG00000203791:N.N.N	72.11429381735678	1	True
chr10	124801818	ENSG00000165660:N.N.N	90.10209869540556	1	True
chr10	124942122	ENSG00000019995:N.N.N	81.37407827566648	1	True
chr10	125719708	ENSG00000107938:N.N.N	71.76687464549065	1	True
chr10	125823257	ENSG00000188690:N.N.N	46.98667044809983	1	True
chr10	125823545	ENSG00000107949:N.N.N	68.90952921157118	1	True
chr10	125881314	ENSG00000089876:U.N.U	90.96001134429949	1	True
chr10	126905455	ENSG00000150760:N.N.N	65.20845150311968	1	True
chr10	127892940	ENSG00000180745:D.N.N	16.89591605218378	1	True
chr10	127907060	ENSG00000132334:N.N.D	6.281905842314237	1	True
chr10	128126422	ENSG00000148773:D.N.D	42.42768009075439	1	True
chr10	129467189	ENSG00000170430:U.N.N	4.296653431650595	1	True
chr10	129963840	ENSG00000108001:N.N.N	57.40924560408395	1	True
chr10	130136398	ENSG00000108010:N.N.N	73.56069200226887	1	True
chr10	131901007	ENSG00000175470:N.N.N	50.14180374361883	1	True
chr10	131982012	ENSG00000176171:N.N.N	41.44214407260352	1	True
chr10	132307949	ENSG00000165752:U.N.N	25.56721497447533	1	True
chr10	132332192	ENSG00000148814:N.U.N	23.1920022688599	1	True
chr10	132397199	ENSG00000171813:U.N.N	1.588201928530913	1	True
chr10	132518279	ENSG00000226900:N.N.N	12.11003970504821	1	True
chr10	132537786	ENSG00000068383:N.N.N	46.39818491208168	1	True
chr10	133308913	ENSG00000198546:N.N.N	18.24305161656268	1	True
chr10	133309155	ENSG00000130640:N.N.N	19.95887691435054	1	True
chr10	133347372	ENSG00000165828:N.N.N	9.940442427680091	1	True
chr10	133358018	ENSG00000148803:N.N.D	2.694271128757799	1	True
chr10	133373353	ENSG00000127884:N.N.D	32.85592739648327	1	True
chr10	133379261	ENSG00000148832:N.N.D	29.44554736245037	1	True
chr10	133394156	ENSG00000148824:N.N.N	36.37266023823029	1	True
chr11	207427	ENSG00000177951:N.N.N	25.61684628474192	1	True
chr11	208529	ENSG00000177963:N.N.N	48.3976176971072	1	True
chr11	236341	ENSG00000142082:N.N.N	28.71525808281338	1	True
chr11	236976	ENSG00000185627:N.N.D	61.75553034600114	1	True
chr11	289137	ENSG00000142102:N.N.N	20.69625638116846	1	True
chr11	307926	ENSG00000185201:N.N.N	44.25694838343733	1	True
chr11	320859	ENSG00000142089:N.N.N	17.64747589336358	1	True
chr11	369498	ENSG00000182272:N.N.N	25.11344299489507	1	True
chr11	394208	ENSG00000184363:U.N.N	6.47334089619966	1	True
chr11	414998	ENSG00000185187:N.N.N	4.353374929098128	1	True
chr11	442010	ENSG00000185101:N.N.N	3.892512762336926	1	True
chr11	450278	ENSG00000174915:N.N.N	13.69824163357913	1	True
chr11	503569	ENSG00000023191:N.N.N	2.389393079977312	1	True
chr11	535549	ENSG00000174775:N.N.N	32.61486103233126	1	True
chr11	537526	ENSG00000161328:N.N.N	10.33040272263188	1	True
chr11	560737	ENSG00000185522:N.N.N	2.417753828701078	1	True
chr11	560969	ENSG00000099849:N.N.N	0.8295519001701644	1	True
chr11	568419	ENSG00000247095:N.N.N	2.892796369824163	1	True
chr11	576469	ENSG00000070047:N.N.N	4.998581962563811	1	True
chr11	626077	ENSG00000099834:N.N.N	2.261769710720363	1	True
chr11	695427	ENSG00000177042:N.U.N	8.217526942711288	1	True
chr11	695531	ENSG00000177030:N.N.N	7.785025524673851	1	True
chr11	706116	ENSG00000177106:N.N.N	10.01843448667045	1	True
chr11	747463	ENSG00000177156:N.N.D	34.06834940442427	1	True
chr11	777486	ENSG00000177225:N.N.N	10.93306863301191	1	True
chr11	777581	ENSG00000255284:N.N.N	4.835507657402156	1	True
chr11	780116	ENSG00000279672:U.N.N	24.59585933068633	1	True
chr11	796262	ENSG00000177542:N.N.N	3.374929098128191	1	True
chr11	805230	ENSG00000177595:N.N.N	1.956891661939875	1	True
chr11	809983	ENSG00000177600:N.N.N	20.12904140669314	1	True
chr11	818913	ENSG00000177666:N.N.N	2.715541690300624	1	True
chr11	827918	ENSG00000177685:N.N.N	0.6877481565513329	1	True
chr11	832951	ENSG00000177697:N.N.N	24.6242200794101	1	True
chr11	842528	ENSG00000177700:N.N.D	8.451503119682359	1	True
chr11	844445	ENSG00000214063:N.N.N	4.686613726602382	1	True
chr11	904815	ENSG00000177830:N.N.N	12.37946681792399	1	True
chr11	925808	ENSG00000183020:N.N.N	17.8034600113443	1	True
chr11	1309631	ENSG00000078902:N.N.N	4.169030062393647	1	True
chr11	1486778	ENSG00000182208:N.N.N	15.67640385706183	1	True
chr11	1572270	ENSG00000184545:U.N.N	19.43420306296086	1	True
chr11	1763926	ENSG00000117984:U.N.N	3.05587067498582	1	True
chr11	1947331	ENSG00000214026:N.N.D	21.17838910947249	1	True
chr11	1989919	ENSG00000226416:N.U.N	0.3474191718661372	1	True
chr11	2140516	ENSG00000099869:N.N.N	1.418037436188315	1	True
chr11	2141237	ENSG00000167244:N.N.N	8.884004537719795	1	True
chr11	2377293	ENSG00000110651:N.N.D	28.84997163925128	1	True
chr11	2400749	ENSG00000184281:N.N.N	2.176687464549064	1	True
chr11	2699993	ENSG00000269821:N.N.N	19.04424276800907	1	True
chr11	2885770	ENSG00000129757:D.N.D	0.07799205899035734	1	True
chr11	2902419	ENSG00000110628:N.N.D	1.191151446398185	1	True
chr11	2903489	ENSG00000254827:N.N.D	0.7799205899035735	1	True
chr11	2929419	ENSG00000181649:N.N.D	3.211854792966534	1	True
chr11	2992328	ENSG00000205531:N.N.N	45.88060124787295	1	True
chr11	3057436	ENSG00000110619:U.U.N	78.43165059557572	1	True
chr11	3379145	ENSG00000005801:N.N.U	84.16052183777651	1	True
chr11	3797553	ENSG00000110713:N.N.N	71.20674985819626	1	True
chr11	3808460	ENSG00000148985:N.U.N	74.14208735110607	1	True
chr11	3840958	ENSG00000177105:N.N.N	32.9977311401021	1	True
chr11	3855702	ENSG00000167323:N.N.N	26.95689166193987	1	True
chr11	4094798	ENSG00000167325:N.N.D	96.1287577992059	1	True
chr11	4393701	ENSG00000132109:N.D.N	52.53119682359614	1	True
chr11	4608230	ENSG00000167333:N.N.N	80.41690300623937	1	True
chr11	5596636	ENSG00000121236:N.N.N	47.58933635847986	1	True
chr11	5685062	ENSG00000132256:N.N.N	31.49461145774248	1	True
chr11	5689789	ENSG00000132274:N.N.N	37.15258082813386	1	True
chr11	6234710	ENSG00000051009:N.N.N	21.93703913783324	1	True
chr11	6390473	ENSG00000166311:N.N.D	8.997447532614862	1	True
chr11	6419093	ENSG00000166313:N.N.N	11.89733408961997	1	True
chr11	6440986	ENSG00000110169:N.N.N	17.50567214974475	1	True
chr11	6474458	ENSG00000110171:N.N.N	16.67612024957459	1	True
chr11	6481478	ENSG00000132254:N.N.N	35.25241066364152	1	True
chr11	6481500	ENSG00000132286:N.N.N	44.9517867271696	1	True
chr11	6497295	ENSG00000179532:N.N.N	9.188882586500284	1	True
chr11	6603615	ENSG00000132275:N.N.N	48.13528077141237	1	True
chr11	6603815	ENSG00000166333:N.N.N	77.09160521837777	1	True
chr11	6612215	ENSG00000166337:N.N.N	49.98581962563811	1	True
chr11	6619421	ENSG00000166340:U.D.N	34.6355643788996	1	True
chr11	6655808	ENSG00000166341:U.N.N	10.96142938173568	1	True
chr11	6683400	ENSG00000158042:N.N.D	29.35337492909813	1	True
chr11	6926425	ENSG00000149054:N.N.N	83.88400453771979	1	True
chr11	7020345	ENSG00000149050:N.N.N	98.94356211003971	1	True
chr11	7513998	ENSG00000166387:N.N.U	67.38513896766875	1	True
chr11	7674207	ENSG00000166394:N.N.N	94.50510493477027	1	True
chr11	7970250	ENSG00000175390:N.N.N	71.7101531480431	1	True
chr11	8475823	ENSG00000130413:N.N.N	98.24163357912649	1	True
chr11	8682657	ENSG00000166436:N.N.N	22.4758933635848	1	True
chr11	8682791	ENSG00000166441:N.N.N	41.08763471355644	1	True
chr11	8910950	ENSG00000166444:N.N.N	11.72716959727737	1	True
chr11	8911139	ENSG00000166452:N.N.N	33.74220079410097	1	True
chr11	8964441	ENSG00000175348:N.N.N	72.38372093023256	1	True
chr11	9004000	ENSG00000175352:N.N.N	97.4404424276801	1	True
chr11	9091600	ENSG00000175356:N.N.N	10.20986954055587	1	True
chr11	9265349	ENSG00000184014:N.N.N	69.85961429381736	1	True
chr11	9314592	ENSG00000166471:N.N.U	43.66137266023823	1	True
chr11	9384651	ENSG00000205339:N.N.N	94.53346568349404	1	True
chr11	9460701	ENSG00000268403:N.N.N	11.30175836642087	1	True
chr11	9461011	ENSG00000166478:N.N.N	93.42030629608621	1	True
chr11	9573669	ENSG00000166483:N.N.U	79.7220646625071	1	True
chr11	9664076	ENSG00000133789:N.N.N	87.82614861032332	1	True
chr11	9758300	ENSG00000246273:N.N.N	86.75553034600114	1	True
chr11	9759532	ENSG00000245522:N.N.N	97.66023823028928	1	True
chr11	10294206	ENSG00000133812:N.N.N	88.74078275666477	1	True
chr11	10305083	ENSG00000148926:N.N.D	18.1437889960295	1	True
chr11	10450680	ENSG00000133805:U.N.N	90.80402722631878	1	True
chr11	10541186	ENSG00000110315:N.N.N	80.82813386273398	1	True
chr11	10568690	ENSG00000133800:N.N.N	98.67413499716392	1	True
chr11	10751245	ENSG00000198730:N.N.N	77.79353374929099	1	True
chr11	10807972	ENSG00000110321:N.N.N	90.66931366988088	1	True
chr11	10858072	ENSG00000236287:N.N.U	68.52665910380034	1	True
chr11	10858218	ENSG00000247271:N.N.N	98.62450368689733	1	True
chr11	11842065	ENSG00000170242:N.N.U	96.07203630175836	1	True
chr11	12009768	ENSG00000050165:U.D.D	52.55246738513897	1	True
chr11	12110590	ENSG00000133816:N.N.N	94.28530913216109	1	True
chr11	12377570	ENSG00000197702:N.N.N	93.56211003970505	1	True
chr11	12674420	ENSG00000187079:N.N.N	91.34288145207033	1	True
chr11	12989576	ENSG00000251381:N.N.U	88.23737946681793	1	True
chr11	13277830	ENSG00000133794:D.N.N	17.65456608054453	1	True
chr11	13440278	ENSG00000148925:N.N.U	94.54055587067499	1	True
chr11	13668667	ENSG00000197601:N.N.N	17.98780487804878	1	True
chr11	13962722	ENSG00000262655:U.N.N	99.71639251276234	1	True
chr11	14359182	ENSG00000133818:N.D.N	77.13414634146342	1	True
chr11	14499851	ENSG00000129083:N.N.U	48.20618264322178	1	True
chr11	14643616	ENSG00000129084:N.N.N	81.49461145774248	1	True
chr11	14643803	ENSG00000152270:N.N.N	49.64549064095292	1	True
chr11	14892251	ENSG00000186104:N.N.U	70.02268859897902	1	True
chr11	16476387	ENSG00000110693:N.N.N	72.41917186613726	1	True
chr11	16738646	ENSG00000110696:N.N.N	58.42314237095859	1	True
chr11	17013997	ENSG00000184669:N.N.N	98.06437889960294	1	True
chr11	17014413	ENSG00000166689:N.N.N	23.37634713556438	1	True
chr11	17074743	ENSG00000272034:N.N.N	40.00992626205332	1	True
chr11	17077666	ENSG00000110700:N.N.N	63.23737946681793	1	True
chr11	17169740	ENSG00000011405:N.N.U	68.27850255246739	1	True
chr11	17228278	ENSG00000197149:N.N.N	35.56437889960295	1	True
chr11	17276764	ENSG00000070081:N.N.U	46.71724333522405	1	True
chr11	17351725	ENSG00000188211:U.N.U	58.74220079410097	1	True
chr11	17380648	ENSG00000260196:U.N.U	87.30147475893364	1	True
chr11	17544415	ENSG00000006611:N.N.N	8.869824163357913	1	True
chr11	18013046	ENSG00000129158:N.N.N	46.51162790697674	1	True
chr11	18106081	ENSG00000166788:N.N.N	95.77424844015881	1	True
chr11	18209207	ENSG00000189332:N.N.N	52.65882019285309	1	True
chr11	18236801	ENSG00000148965:D.U.D	12.55672149744753	1	True
chr11	18322173	ENSG00000110756:N.N.N	86.81934203062961	1	True
chr11	18322566	ENSG00000110768:N.N.N	94.74617129892229	1	True
